HITId,Input.characters,Input.texts,Answer.agreeable,Answer.conscientious,Answer.extraverted,Answer.open,Answer.stable
38Z7YZ2SB3HZ0BF573PATF3J3GOIQ9,Phoebe,"<b>s04_e19_c05(0) for Phoebe</b><br><br><b>Monica</b>: Oh, just do it!!<br><br><b>Chandler</b>: Op, op, I'm convinced!<br><br><b>Joey</b>: Come on man, you know I'd do it for you! Because, you're my best friend.<br><br><b>Chandler</b>: All right, but you can't use that again for a whole year. I'm in.<br><br><b>Joey</b>: All right!<br><br><b>Phoebe</b>: Ooh, this is so exciting! Ooh, God, what are you going to bet?<br><br><b>Rachel</b>: Oh, okay, well, I think we should let Phoebe decide, because she's the only who's impartial, and she's so pretty.<br><br><b>Phoebe</b>: Okay. Umm, ooh, ooh-oh, I have a game!<br><br><b>Joey</b>: Okay!<br><br><b>Chandler</b>: Okay!<br><br><b>Phoebe</b>: This is great!<br><br><b>Joey</b>: What's the game?! What's the game?!<br><br><b>Phoebe</b>: Oh, well, it doesn't have a name-oh, okay, Phoebeball! No, it doesn't have a name. Umm, okay, Monica, what is your favourite thing about trees?<br><br><b>Monica</b>: They're green?<br><br><b>Phoebe</b>: Good! Good! Five points!<br><br>(They both rejoice; Chandler is totally confused.)<br><br><b>Phoebe</b>: All right, Joey, same question.<br><br>(He looks to Chandler, who doesn't have a clue.)<br><br><b>Joey</b>: Uhh, they're tall.<br><br><b>Phoebe</b>: Ooh, three points. Both fine answers, but we were looking for leafy, leafy.<br><br>(Joey turns and is angry that Chandler didn't come up with the answer.)<br><br><b>Monica</b>: That's not even a game!<br><br><b>Rachel</b>: What? Shut up! We're winning!<br><br><b>Monica</b>: You wanna finish this right now? All right, we get a deck of cards, high card wins. What do you say?<br><br><b>Chandler</b>: Fine, let's do it.<br><br><b>Phoebe</b>: Oh, I have cards!<br><br><b>Joey</b>: Oh.<br><br><b>Monica</b>: Oh, good.<br><br><b>Phoebe</b>: Yeah! Here! (She grabs a deck out of her purse) Oh no, these are the trick deck. Okay. Here yes. Okay.<br><br>",1.0,1.0,0.0,0.0,1.0
38Z7YZ2SB3HZ0BF573PATF3J3GOIQ9,Phoebe,"<b>s04_e19_c05(0) for Phoebe</b><br><br><b>Monica</b>: Oh, just do it!!<br><br><b>Chandler</b>: Op, op, I'm convinced!<br><br><b>Joey</b>: Come on man, you know I'd do it for you! Because, you're my best friend.<br><br><b>Chandler</b>: All right, but you can't use that again for a whole year. I'm in.<br><br><b>Joey</b>: All right!<br><br><b>Phoebe</b>: Ooh, this is so exciting! Ooh, God, what are you going to bet?<br><br><b>Rachel</b>: Oh, okay, well, I think we should let Phoebe decide, because she's the only who's impartial, and she's so pretty.<br><br><b>Phoebe</b>: Okay. Umm, ooh, ooh-oh, I have a game!<br><br><b>Joey</b>: Okay!<br><br><b>Chandler</b>: Okay!<br><br><b>Phoebe</b>: This is great!<br><br><b>Joey</b>: What's the game?! What's the game?!<br><br><b>Phoebe</b>: Oh, well, it doesn't have a name-oh, okay, Phoebeball! No, it doesn't have a name. Umm, okay, Monica, what is your favourite thing about trees?<br><br><b>Monica</b>: They're green?<br><br><b>Phoebe</b>: Good! Good! Five points!<br><br>(They both rejoice; Chandler is totally confused.)<br><br><b>Phoebe</b>: All right, Joey, same question.<br><br>(He looks to Chandler, who doesn't have a clue.)<br><br><b>Joey</b>: Uhh, they're tall.<br><br><b>Phoebe</b>: Ooh, three points. Both fine answers, but we were looking for leafy, leafy.<br><br>(Joey turns and is angry that Chandler didn't come up with the answer.)<br><br><b>Monica</b>: That's not even a game!<br><br><b>Rachel</b>: What? Shut up! We're winning!<br><br><b>Monica</b>: You wanna finish this right now? All right, we get a deck of cards, high card wins. What do you say?<br><br><b>Chandler</b>: Fine, let's do it.<br><br><b>Phoebe</b>: Oh, I have cards!<br><br><b>Joey</b>: Oh.<br><br><b>Monica</b>: Oh, good.<br><br><b>Phoebe</b>: Yeah! Here! (She grabs a deck out of her purse) Oh no, these are the trick deck. Okay. Here yes. Okay.<br><br>",1.0,0.0,1.0,1.0,0.0
3WJGKMRWVIOEYZP0A7N4IDYP7WFDCX,Joey,"<b>s04_e19_c05(1) for Joey</b><br><br><b>Phoebe</b>: Yeah! Here! (She grabs a deck out of her purse) Oh no, these are the trick deck. Okay. Here yes. Okay.<br><br><b>Chandler</b>: Okay, you guys uh, you guys pick first<br><br><b>Rachel</b>: Okay.<br><br><b>Monica</b>: Okay. (She picks a card.) Four.<br><br><b>Chandler</b>: That's a low one!<br><br><b>Joey</b>: Yeah! Okay. (Joey picks a card.) Phoebe, you look, I can't.<br><br><b>Phoebe</b>: What make you think I can?! (Shields her eyes from it.)<br><br><b>Joey</b>: Okay. Okay. (He looks at the card.) Ace!<br><br>(Both Joey and Chandler and Monica and Rachel jump up and down for joy.)<br><br><b>Chandler</b>: Why are you screaming and hugging?<br><br><b>Monica</b>: Because we won our apartment back!<br><br><b>Joey</b>: What? Ace is high! Jack, queen, king, ace!<br><br><b>Monica</b>: No! Ace is low! Ace, two, three, four!<br><br>(They all look to Phoebe to settle this.)<br><br><b>Phoebe</b>: I don't know. Ooh! Ooh! Look it! (She fans out the trick deck.) Ah-ha!<br><br><b>Rachel</b>: All right, cut, let's pick again, pick again.<br><br><b>Joey</b>: Okay.<br><br><b>Rachel</b>: Come on apartment! Come on apartment! (Picks a card.) Oh! I know queen is high!<br><br><b>Joey</b>: Uh-huh, not as high as...(picks a card) It worked! King!<br><br><b>Chandler</b>: Yeah baby!<br><br><b>Monica</b>: But, we pick again! We pick again!<br><br>",-1.0,0.0,1.0,0.0,0.0
3WJGKMRWVIOEYZP0A7N4IDYP7WFDCX,Joey,"<b>s04_e19_c05(1) for Joey</b><br><br><b>Phoebe</b>: Yeah! Here! (She grabs a deck out of her purse) Oh no, these are the trick deck. Okay. Here yes. Okay.<br><br><b>Chandler</b>: Okay, you guys uh, you guys pick first<br><br><b>Rachel</b>: Okay.<br><br><b>Monica</b>: Okay. (She picks a card.) Four.<br><br><b>Chandler</b>: That's a low one!<br><br><b>Joey</b>: Yeah! Okay. (Joey picks a card.) Phoebe, you look, I can't.<br><br><b>Phoebe</b>: What make you think I can?! (Shields her eyes from it.)<br><br><b>Joey</b>: Okay. Okay. (He looks at the card.) Ace!<br><br>(Both Joey and Chandler and Monica and Rachel jump up and down for joy.)<br><br><b>Chandler</b>: Why are you screaming and hugging?<br><br><b>Monica</b>: Because we won our apartment back!<br><br><b>Joey</b>: What? Ace is high! Jack, queen, king, ace!<br><br><b>Monica</b>: No! Ace is low! Ace, two, three, four!<br><br>(They all look to Phoebe to settle this.)<br><br><b>Phoebe</b>: I don't know. Ooh! Ooh! Look it! (She fans out the trick deck.) Ah-ha!<br><br><b>Rachel</b>: All right, cut, let's pick again, pick again.<br><br><b>Joey</b>: Okay.<br><br><b>Rachel</b>: Come on apartment! Come on apartment! (Picks a card.) Oh! I know queen is high!<br><br><b>Joey</b>: Uh-huh, not as high as...(picks a card) It worked! King!<br><br><b>Chandler</b>: Yeah baby!<br><br><b>Monica</b>: But, we pick again! We pick again!<br><br>",0.0,0.0,1.0,1.0,0.0
3WJGKMRWVIOEYZP0A7N4IDYP7WFDCX,Joey,"<b>s04_e19_c05(1) for Joey</b><br><br><b>Phoebe</b>: Yeah! Here! (She grabs a deck out of her purse) Oh no, these are the trick deck. Okay. Here yes. Okay.<br><br><b>Chandler</b>: Okay, you guys uh, you guys pick first<br><br><b>Rachel</b>: Okay.<br><br><b>Monica</b>: Okay. (She picks a card.) Four.<br><br><b>Chandler</b>: That's a low one!<br><br><b>Joey</b>: Yeah! Okay. (Joey picks a card.) Phoebe, you look, I can't.<br><br><b>Phoebe</b>: What make you think I can?! (Shields her eyes from it.)<br><br><b>Joey</b>: Okay. Okay. (He looks at the card.) Ace!<br><br>(Both Joey and Chandler and Monica and Rachel jump up and down for joy.)<br><br><b>Chandler</b>: Why are you screaming and hugging?<br><br><b>Monica</b>: Because we won our apartment back!<br><br><b>Joey</b>: What? Ace is high! Jack, queen, king, ace!<br><br><b>Monica</b>: No! Ace is low! Ace, two, three, four!<br><br>(They all look to Phoebe to settle this.)<br><br><b>Phoebe</b>: I don't know. Ooh! Ooh! Look it! (She fans out the trick deck.) Ah-ha!<br><br><b>Rachel</b>: All right, cut, let's pick again, pick again.<br><br><b>Joey</b>: Okay.<br><br><b>Rachel</b>: Come on apartment! Come on apartment! (Picks a card.) Oh! I know queen is high!<br><br><b>Joey</b>: Uh-huh, not as high as...(picks a card) It worked! King!<br><br><b>Chandler</b>: Yeah baby!<br><br><b>Monica</b>: But, we pick again! We pick again!<br><br>",1.0,1.0,0.0,0.0,1.0
3PGQRAZX02ZX3R9N3P0IA3C8BN7SYE,Ross,"<b>s04_e19_c06(0) for Ross</b><br><br><b>Ross</b>: Hey!<br><br><b>Emily</b>: I packed while you were gone. I left some knickers under your pillow.<br><br><b>Ross</b>: (laughs) Move in with me.<br><br><b>Emily</b>: What?!<br><br><b>Ross</b>: Don't be scared, I-I know it sounds crazy and-and people will say it's too soon, but just-just think, think how great it will be.<br><br><b>Emily</b>: Ohh, no. Ugh. Oh, leaving London, my whole family lives there.<br><br><b>Ross</b>: I know.<br><br><b>Emily</b>: My job!<br><br><b>Ross</b>: Well, so, you-you'll get a job here! I mean, I'm always hearing about uh, them foreigners coming in here and stealing American jobs; that could be you!<br><br><b>Emily</b>: Yeah, but it-it-it's my whole life-you come to England.<br><br><b>Ross</b>: No, I can't. I would, I really would, but my son is here; I can't leave him. Isn't-you don't think there's any way?<br><br><b>Emily</b>: Ohh, I don't think so. I mean it would be different if it was way into the future &#150;and-and-and we were getting married or something.<br><br><b>Ross</b>: What?<br><br><b>Emily</b>: Oh no, no, right I shouldn't have said married. Uh, please don't go freaky on me. I didn't mean it. Well, I didn't say it; I take it back!<br><br><b>Ross</b>: No, no, don't. Why don't we?<br><br><b>Emily</b>: Why don't we what?<br><br><b>Ross</b>: Get married.<br><br><b>Emily</b>: You are mad!<br><br><b>Ross</b>: No! No! I'm not! It's-it's-it's perfect! I mean it's better than you just-just moving here, 'cause it's us together forever, and that's-that's what I want.<br><br><b>Emily</b>: We've only known each other for six weeks!<br><br><b>Ross</b>: Yeah, I know, so what? I mean, who's-who's to say? Does that me we-we can't do it? Look, huh, I was with Carol for four years before we got married and I wound up divorced from a pregnant lesbian. I mean, this, this makes sense for us. Come on! I mean, on our first date we ended up spending the whole weekend in Vermont! I mean, last night I got my ear pierced! Me! This feels right. Doesn't it?<br><br><b>Emily</b>: My parents are going to be really mad.<br><br><b>Ross</b>: Is that-are you saying yes? Is that yes?<br><br><b>Emily</b>: Yes.<br><br>(They kiss and hug.)<br><br><b>Emily</b>: Yes!<br><br><b>Ross</b>: Yes! We're getting married?!<br><br><b>Emily</b>: Oh my God!<br><br><b>Ross</b>: Yes!<br><br><b>Emily</b>: We're getting married!<br><br>",1.0,-1.0,1.0,1.0,-1.0
3PGQRAZX02ZX3R9N3P0IA3C8BN7SYE,Ross,"<b>s04_e19_c06(0) for Ross</b><br><br><b>Ross</b>: Hey!<br><br><b>Emily</b>: I packed while you were gone. I left some knickers under your pillow.<br><br><b>Ross</b>: (laughs) Move in with me.<br><br><b>Emily</b>: What?!<br><br><b>Ross</b>: Don't be scared, I-I know it sounds crazy and-and people will say it's too soon, but just-just think, think how great it will be.<br><br><b>Emily</b>: Ohh, no. Ugh. Oh, leaving London, my whole family lives there.<br><br><b>Ross</b>: I know.<br><br><b>Emily</b>: My job!<br><br><b>Ross</b>: Well, so, you-you'll get a job here! I mean, I'm always hearing about uh, them foreigners coming in here and stealing American jobs; that could be you!<br><br><b>Emily</b>: Yeah, but it-it-it's my whole life-you come to England.<br><br><b>Ross</b>: No, I can't. I would, I really would, but my son is here; I can't leave him. Isn't-you don't think there's any way?<br><br><b>Emily</b>: Ohh, I don't think so. I mean it would be different if it was way into the future &#150;and-and-and we were getting married or something.<br><br><b>Ross</b>: What?<br><br><b>Emily</b>: Oh no, no, right I shouldn't have said married. Uh, please don't go freaky on me. I didn't mean it. Well, I didn't say it; I take it back!<br><br><b>Ross</b>: No, no, don't. Why don't we?<br><br><b>Emily</b>: Why don't we what?<br><br><b>Ross</b>: Get married.<br><br><b>Emily</b>: You are mad!<br><br><b>Ross</b>: No! No! I'm not! It's-it's-it's perfect! I mean it's better than you just-just moving here, 'cause it's us together forever, and that's-that's what I want.<br><br><b>Emily</b>: We've only known each other for six weeks!<br><br><b>Ross</b>: Yeah, I know, so what? I mean, who's-who's to say? Does that me we-we can't do it? Look, huh, I was with Carol for four years before we got married and I wound up divorced from a pregnant lesbian. I mean, this, this makes sense for us. Come on! I mean, on our first date we ended up spending the whole weekend in Vermont! I mean, last night I got my ear pierced! Me! This feels right. Doesn't it?<br><br><b>Emily</b>: My parents are going to be really mad.<br><br><b>Ross</b>: Is that-are you saying yes? Is that yes?<br><br><b>Emily</b>: Yes.<br><br>(They kiss and hug.)<br><br><b>Emily</b>: Yes!<br><br><b>Ross</b>: Yes! We're getting married?!<br><br><b>Emily</b>: Oh my God!<br><br><b>Ross</b>: Yes!<br><br><b>Emily</b>: We're getting married!<br><br>",1.0,0.0,1.0,1.0,-1.0
3PGQRAZX02ZX3R9N3P0IA3C8BN7SYE,Ross,"<b>s04_e19_c06(0) for Ross</b><br><br><b>Ross</b>: Hey!<br><br><b>Emily</b>: I packed while you were gone. I left some knickers under your pillow.<br><br><b>Ross</b>: (laughs) Move in with me.<br><br><b>Emily</b>: What?!<br><br><b>Ross</b>: Don't be scared, I-I know it sounds crazy and-and people will say it's too soon, but just-just think, think how great it will be.<br><br><b>Emily</b>: Ohh, no. Ugh. Oh, leaving London, my whole family lives there.<br><br><b>Ross</b>: I know.<br><br><b>Emily</b>: My job!<br><br><b>Ross</b>: Well, so, you-you'll get a job here! I mean, I'm always hearing about uh, them foreigners coming in here and stealing American jobs; that could be you!<br><br><b>Emily</b>: Yeah, but it-it-it's my whole life-you come to England.<br><br><b>Ross</b>: No, I can't. I would, I really would, but my son is here; I can't leave him. Isn't-you don't think there's any way?<br><br><b>Emily</b>: Ohh, I don't think so. I mean it would be different if it was way into the future &#150;and-and-and we were getting married or something.<br><br><b>Ross</b>: What?<br><br><b>Emily</b>: Oh no, no, right I shouldn't have said married. Uh, please don't go freaky on me. I didn't mean it. Well, I didn't say it; I take it back!<br><br><b>Ross</b>: No, no, don't. Why don't we?<br><br><b>Emily</b>: Why don't we what?<br><br><b>Ross</b>: Get married.<br><br><b>Emily</b>: You are mad!<br><br><b>Ross</b>: No! No! I'm not! It's-it's-it's perfect! I mean it's better than you just-just moving here, 'cause it's us together forever, and that's-that's what I want.<br><br><b>Emily</b>: We've only known each other for six weeks!<br><br><b>Ross</b>: Yeah, I know, so what? I mean, who's-who's to say? Does that me we-we can't do it? Look, huh, I was with Carol for four years before we got married and I wound up divorced from a pregnant lesbian. I mean, this, this makes sense for us. Come on! I mean, on our first date we ended up spending the whole weekend in Vermont! I mean, last night I got my ear pierced! Me! This feels right. Doesn't it?<br><br><b>Emily</b>: My parents are going to be really mad.<br><br><b>Ross</b>: Is that-are you saying yes? Is that yes?<br><br><b>Emily</b>: Yes.<br><br>(They kiss and hug.)<br><br><b>Emily</b>: Yes!<br><br><b>Ross</b>: Yes! We're getting married?!<br><br><b>Emily</b>: Oh my God!<br><br><b>Ross</b>: Yes!<br><br><b>Emily</b>: We're getting married!<br><br>",1.0,0.0,0.0,1.0,1.0
3MZ3TAMYTL2ZCCU5KIEAY5DOZ2QIRA,Emily,"<b>s04_e19_c06(0) for Emily</b><br><br><b>Ross</b>: Hey!<br><br><b>Emily</b>: I packed while you were gone. I left some knickers under your pillow.<br><br><b>Ross</b>: (laughs) Move in with me.<br><br><b>Emily</b>: What?!<br><br><b>Ross</b>: Don't be scared, I-I know it sounds crazy and-and people will say it's too soon, but just-just think, think how great it will be.<br><br><b>Emily</b>: Ohh, no. Ugh. Oh, leaving London, my whole family lives there.<br><br><b>Ross</b>: I know.<br><br><b>Emily</b>: My job!<br><br><b>Ross</b>: Well, so, you-you'll get a job here! I mean, I'm always hearing about uh, them foreigners coming in here and stealing American jobs; that could be you!<br><br><b>Emily</b>: Yeah, but it-it-it's my whole life-you come to England.<br><br><b>Ross</b>: No, I can't. I would, I really would, but my son is here; I can't leave him. Isn't-you don't think there's any way?<br><br><b>Emily</b>: Ohh, I don't think so. I mean it would be different if it was way into the future &#150;and-and-and we were getting married or something.<br><br><b>Ross</b>: What?<br><br><b>Emily</b>: Oh no, no, right I shouldn't have said married. Uh, please don't go freaky on me. I didn't mean it. Well, I didn't say it; I take it back!<br><br><b>Ross</b>: No, no, don't. Why don't we?<br><br><b>Emily</b>: Why don't we what?<br><br><b>Ross</b>: Get married.<br><br><b>Emily</b>: You are mad!<br><br><b>Ross</b>: No! No! I'm not! It's-it's-it's perfect! I mean it's better than you just-just moving here, 'cause it's us together forever, and that's-that's what I want.<br><br><b>Emily</b>: We've only known each other for six weeks!<br><br><b>Ross</b>: Yeah, I know, so what? I mean, who's-who's to say? Does that me we-we can't do it? Look, huh, I was with Carol for four years before we got married and I wound up divorced from a pregnant lesbian. I mean, this, this makes sense for us. Come on! I mean, on our first date we ended up spending the whole weekend in Vermont! I mean, last night I got my ear pierced! Me! This feels right. Doesn't it?<br><br><b>Emily</b>: My parents are going to be really mad.<br><br><b>Ross</b>: Is that-are you saying yes? Is that yes?<br><br><b>Emily</b>: Yes.<br><br>(They kiss and hug.)<br><br><b>Emily</b>: Yes!<br><br><b>Ross</b>: Yes! We're getting married?!<br><br><b>Emily</b>: Oh my God!<br><br><b>Ross</b>: Yes!<br><br><b>Emily</b>: We're getting married!<br><br>",1.0,-1.0,0.0,1.0,-1.0
3MZ3TAMYTL2ZCCU5KIEAY5DOZ2QIRA,Emily,"<b>s04_e19_c06(0) for Emily</b><br><br><b>Ross</b>: Hey!<br><br><b>Emily</b>: I packed while you were gone. I left some knickers under your pillow.<br><br><b>Ross</b>: (laughs) Move in with me.<br><br><b>Emily</b>: What?!<br><br><b>Ross</b>: Don't be scared, I-I know it sounds crazy and-and people will say it's too soon, but just-just think, think how great it will be.<br><br><b>Emily</b>: Ohh, no. Ugh. Oh, leaving London, my whole family lives there.<br><br><b>Ross</b>: I know.<br><br><b>Emily</b>: My job!<br><br><b>Ross</b>: Well, so, you-you'll get a job here! I mean, I'm always hearing about uh, them foreigners coming in here and stealing American jobs; that could be you!<br><br><b>Emily</b>: Yeah, but it-it-it's my whole life-you come to England.<br><br><b>Ross</b>: No, I can't. I would, I really would, but my son is here; I can't leave him. Isn't-you don't think there's any way?<br><br><b>Emily</b>: Ohh, I don't think so. I mean it would be different if it was way into the future &#150;and-and-and we were getting married or something.<br><br><b>Ross</b>: What?<br><br><b>Emily</b>: Oh no, no, right I shouldn't have said married. Uh, please don't go freaky on me. I didn't mean it. Well, I didn't say it; I take it back!<br><br><b>Ross</b>: No, no, don't. Why don't we?<br><br><b>Emily</b>: Why don't we what?<br><br><b>Ross</b>: Get married.<br><br><b>Emily</b>: You are mad!<br><br><b>Ross</b>: No! No! I'm not! It's-it's-it's perfect! I mean it's better than you just-just moving here, 'cause it's us together forever, and that's-that's what I want.<br><br><b>Emily</b>: We've only known each other for six weeks!<br><br><b>Ross</b>: Yeah, I know, so what? I mean, who's-who's to say? Does that me we-we can't do it? Look, huh, I was with Carol for four years before we got married and I wound up divorced from a pregnant lesbian. I mean, this, this makes sense for us. Come on! I mean, on our first date we ended up spending the whole weekend in Vermont! I mean, last night I got my ear pierced! Me! This feels right. Doesn't it?<br><br><b>Emily</b>: My parents are going to be really mad.<br><br><b>Ross</b>: Is that-are you saying yes? Is that yes?<br><br><b>Emily</b>: Yes.<br><br>(They kiss and hug.)<br><br><b>Emily</b>: Yes!<br><br><b>Ross</b>: Yes! We're getting married?!<br><br><b>Emily</b>: Oh my God!<br><br><b>Ross</b>: Yes!<br><br><b>Emily</b>: We're getting married!<br><br>",0.0,0.0,0.0,0.0,0.0
3MZ3TAMYTL2ZCCU5KIEAY5DOZ2QIRA,Emily,"<b>s04_e19_c06(0) for Emily</b><br><br><b>Ross</b>: Hey!<br><br><b>Emily</b>: I packed while you were gone. I left some knickers under your pillow.<br><br><b>Ross</b>: (laughs) Move in with me.<br><br><b>Emily</b>: What?!<br><br><b>Ross</b>: Don't be scared, I-I know it sounds crazy and-and people will say it's too soon, but just-just think, think how great it will be.<br><br><b>Emily</b>: Ohh, no. Ugh. Oh, leaving London, my whole family lives there.<br><br><b>Ross</b>: I know.<br><br><b>Emily</b>: My job!<br><br><b>Ross</b>: Well, so, you-you'll get a job here! I mean, I'm always hearing about uh, them foreigners coming in here and stealing American jobs; that could be you!<br><br><b>Emily</b>: Yeah, but it-it-it's my whole life-you come to England.<br><br><b>Ross</b>: No, I can't. I would, I really would, but my son is here; I can't leave him. Isn't-you don't think there's any way?<br><br><b>Emily</b>: Ohh, I don't think so. I mean it would be different if it was way into the future &#150;and-and-and we were getting married or something.<br><br><b>Ross</b>: What?<br><br><b>Emily</b>: Oh no, no, right I shouldn't have said married. Uh, please don't go freaky on me. I didn't mean it. Well, I didn't say it; I take it back!<br><br><b>Ross</b>: No, no, don't. Why don't we?<br><br><b>Emily</b>: Why don't we what?<br><br><b>Ross</b>: Get married.<br><br><b>Emily</b>: You are mad!<br><br><b>Ross</b>: No! No! I'm not! It's-it's-it's perfect! I mean it's better than you just-just moving here, 'cause it's us together forever, and that's-that's what I want.<br><br><b>Emily</b>: We've only known each other for six weeks!<br><br><b>Ross</b>: Yeah, I know, so what? I mean, who's-who's to say? Does that me we-we can't do it? Look, huh, I was with Carol for four years before we got married and I wound up divorced from a pregnant lesbian. I mean, this, this makes sense for us. Come on! I mean, on our first date we ended up spending the whole weekend in Vermont! I mean, last night I got my ear pierced! Me! This feels right. Doesn't it?<br><br><b>Emily</b>: My parents are going to be really mad.<br><br><b>Ross</b>: Is that-are you saying yes? Is that yes?<br><br><b>Emily</b>: Yes.<br><br>(They kiss and hug.)<br><br><b>Emily</b>: Yes!<br><br><b>Ross</b>: Yes! We're getting married?!<br><br><b>Emily</b>: Oh my God!<br><br><b>Ross</b>: Yes!<br><br><b>Emily</b>: We're getting married!<br><br>",1.0,1.0,0.0,1.0,1.0
3YLPJ8OXX8SP11H28SIYTMPTV1AX46,Chandler,"<b>s04_e19_c07(0) for Chandler</b><br><br><b>Chandler</b>: Those were like the best seats ever.<br><br><b>Joey</b>: Oh yeah. Hey! Should we give these shirts to the girls? Y'know, kinda like a peace offering.<br><br><b>Chandler</b>: Oh yeah, that's very nice. Plus, y'know they were free and they're too small.<br><br>(He knocks on the girls' door and walks in. Surprise! The girls, obviously using Star Trek technology, have completely moved everything in both apartments back to their original positions, all in the time it took for the guys to go to a basketball game. Wow! Anyhoo, Chandler is stunned, and Joey doesn't even realise it.)<br><br><b>Chandler</b>: Oh. Oh, God! (He starts running around like a chicken with his head cut off.)<br><br><b>Joey</b>: Hey, want a beer? (Hands him a beer and sits down in one of the chairs.) (Jumping up.) WHOA!!!!<br><br><b>Chandler</b>: I KNOW!!!<br><br>(They both sprint to what used to be their apartment.)<br><br><b>Chandler</b>: Open up! Open up! Open up!<br><br>(A very angry Monica opens the door with the security chain still on.)<br><br><b>Monica</b>: We'll discuss it, in the morning! (Slams the door shut.)<br><br><b>Chandler</b>: What the hell is going on?!<br><br>(It's Rachel's turn to open the door.)<br><br><b>Rachel</b>: We took our apartment back!! (Slams the door shut.)<br><br><b>Phoebe</b>: (opening the door) I had nothing to do with it. (Closes the door.) (Opens the door.) Okay, it was my idea, but I don't feel good about it.<br><br>(She goes to close the door, but Chandler puts his foot it in.)<br><br><b>Chandler</b>: We are switching back, right now!<br><br><b>Monica</b>: No, we're not! We're not leaving!<br><br><b>Chandler</b>: Well, you're gonna have to leave sometime, because you both have jobs, and as soon as you do, we're switching it back! There's nothing you can do to stop us! Right, Joe?<br><br><b>Joey</b>: I don't know.<br><br><b>Chandler</b>: What?<br><br><b>Joey</b>: I don't want to move again!<br><br><b>Chandler</b>: I don't care, this is our apartment! And they stole-you stole it-our apartment, and we won that apartment fair and square, twice! And I am getting it back right now. I'm getting back right now!<br><br>(They open the door.)<br><br><b>Rachel</b>: All right. We figured you might respond this way, so we have a backup offer.<br><br><b>Chandler</b>: Oh no-no-no, no more offers. You can't offer anything to us!<br><br><b>Rachel</b>: Let us keep the apartment and...<br><br><b>Monica</b>: As a thank you, Rachel and I will kiss for one minute.<br><br>[Time lapse. The guys are entering their apartment.]<br><br><b>Chandler</b>: Totally worth it!<br><br><b>Joey</b>: That was one good minute!<br><br><b>Chandler</b>: Good night.<br><br>",-1.0,-1.0,1.0,1.0,-1.0
3YLPJ8OXX8SP11H28SIYTMPTV1AX46,Chandler,"<b>s04_e19_c07(0) for Chandler</b><br><br><b>Chandler</b>: Those were like the best seats ever.<br><br><b>Joey</b>: Oh yeah. Hey! Should we give these shirts to the girls? Y'know, kinda like a peace offering.<br><br><b>Chandler</b>: Oh yeah, that's very nice. Plus, y'know they were free and they're too small.<br><br>(He knocks on the girls' door and walks in. Surprise! The girls, obviously using Star Trek technology, have completely moved everything in both apartments back to their original positions, all in the time it took for the guys to go to a basketball game. Wow! Anyhoo, Chandler is stunned, and Joey doesn't even realise it.)<br><br><b>Chandler</b>: Oh. Oh, God! (He starts running around like a chicken with his head cut off.)<br><br><b>Joey</b>: Hey, want a beer? (Hands him a beer and sits down in one of the chairs.) (Jumping up.) WHOA!!!!<br><br><b>Chandler</b>: I KNOW!!!<br><br>(They both sprint to what used to be their apartment.)<br><br><b>Chandler</b>: Open up! Open up! Open up!<br><br>(A very angry Monica opens the door with the security chain still on.)<br><br><b>Monica</b>: We'll discuss it, in the morning! (Slams the door shut.)<br><br><b>Chandler</b>: What the hell is going on?!<br><br>(It's Rachel's turn to open the door.)<br><br><b>Rachel</b>: We took our apartment back!! (Slams the door shut.)<br><br><b>Phoebe</b>: (opening the door) I had nothing to do with it. (Closes the door.) (Opens the door.) Okay, it was my idea, but I don't feel good about it.<br><br>(She goes to close the door, but Chandler puts his foot it in.)<br><br><b>Chandler</b>: We are switching back, right now!<br><br><b>Monica</b>: No, we're not! We're not leaving!<br><br><b>Chandler</b>: Well, you're gonna have to leave sometime, because you both have jobs, and as soon as you do, we're switching it back! There's nothing you can do to stop us! Right, Joe?<br><br><b>Joey</b>: I don't know.<br><br><b>Chandler</b>: What?<br><br><b>Joey</b>: I don't want to move again!<br><br><b>Chandler</b>: I don't care, this is our apartment! And they stole-you stole it-our apartment, and we won that apartment fair and square, twice! And I am getting it back right now. I'm getting back right now!<br><br>(They open the door.)<br><br><b>Rachel</b>: All right. We figured you might respond this way, so we have a backup offer.<br><br><b>Chandler</b>: Oh no-no-no, no more offers. You can't offer anything to us!<br><br><b>Rachel</b>: Let us keep the apartment and...<br><br><b>Monica</b>: As a thank you, Rachel and I will kiss for one minute.<br><br>[Time lapse. The guys are entering their apartment.]<br><br><b>Chandler</b>: Totally worth it!<br><br><b>Joey</b>: That was one good minute!<br><br><b>Chandler</b>: Good night.<br><br>",-1.0,1.0,1.0,-1.0,-1.0
